PROVISIONAL_KEY,CLAUDE_ID,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NATIVE_REQUISE,VALIDATOR_1,VALIDATOR_2,FIELD_TEST_STATUS,RISK_NOTE
PROVISIONAL_FRM_NUMBER_060,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante,soixante,biwɔɔrɔ,biwɔɔrɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_061,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et un,soixante et un,biwɔɔrɔ ni kelen,biwɔɔrɔ ni kelen,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_062,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-deux,soixante-deux,biwɔɔrɔ ni fila,biwɔɔrɔ ni fila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_063,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-trois,soixante-trois,biwɔɔrɔ ni saba,biwɔɔrɔ ni saba,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_064,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatre,soixante-quatre,biwɔɔrɔ ni naani,biwɔɔrɔ ni naani,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_065,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-cinq,soixante-cinq,biwɔɔrɔ ni looru,biwɔɔrɔ ni looru,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_066,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-six,soixante-six,biwɔɔrɔ ni wɔɔrɔ,biwɔɔrɔ ni wɔɔrɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_067,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-sept,soixante-sept,biwɔɔrɔ ni wolonfila,biwɔɔrɔ ni wolonfila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_068,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-huit,soixante-huit,biwɔɔrɔ ni seegi,biwɔɔrɔ ni seegi,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_069,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-neuf,soixante-neuf,biwɔɔrɔ ni kɔnɔtɔ,biwɔɔrɔ ni kɔnɔtɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_070,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix,soixante-dix,biwolonfila,biwolonfila | biwolonvila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_071,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et onze,soixante et onze,biwolonfila ni kelen,biwolonfila ni kelen,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_072,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-douze,soixante-douze,biwolonfila ni fila,biwolonfila ni fila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_073,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-treize,soixante-treize,biwolonfila ni saba,biwolonfila ni saba,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_074,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatorze,soixante-quatorze,biwolonfila ni naani,biwolonfila ni naani,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_075,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quinze,soixante-quinze,biwolonfila ni looru,biwolonfila ni looru,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_076,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-seize,soixante-seize,biwolonfila ni wɔɔrɔ,biwolonfila ni wɔɔrɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_077,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-sept,soixante-dix-sept,biwolonfila ni wolonfila,biwolonfila ni wolonfila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_078,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-huit,soixante-dix-huit,biwolonfila ni seegi,biwolonfila ni seegi,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_079,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-neuf,soixante-dix-neuf,biwolonfila ni kɔnɔtɔ,biwolonfila ni kɔnɔtɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_080,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingts,quatre-vingts,biseegi,biseegi,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_081,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-un,quatre-vingt-un,biseegi ni kelen,biseegi ni kelen,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_082,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-deux,quatre-vingt-deux,biseegi ni fila,biseegi ni fila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_083,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-trois,quatre-vingt-trois,biseegi ni saba,biseegi ni saba,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_084,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatre,quatre-vingt-quatre,biseegi ni naani,biseegi ni naani,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_085,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-cinq,quatre-vingt-cinq,biseegi ni looru,biseegi ni looru,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_086,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-six,quatre-vingt-six,biseegi ni wɔɔrɔ,biseegi ni wɔɔrɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_087,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-sept,quatre-vingt-sept,biseegi ni wolonfila,biseegi ni wolonfila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_088,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-huit,quatre-vingt-huit,biseegi ni seegi,biseegi ni seegi,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_089,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-neuf,quatre-vingt-neuf,biseegi ni kɔnɔtɔ,biseegi ni kɔnɔtɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_090,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix,quatre-vingt-dix,bikɔnɔtɔ,bikɔnɔtɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_091,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-onze,quatre-vingt-onze,bikɔnɔtɔ ni kelen,bikɔnɔtɔ ni kelen,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_092,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-douze,quatre-vingt-douze,bikɔnɔtɔ ni fila,bikɔnɔtɔ ni fila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_093,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-treize,quatre-vingt-treize,bikɔnɔtɔ ni saba,bikɔnɔtɔ ni saba,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_094,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatorze,quatre-vingt-quatorze,bikɔnɔtɔ ni naani,bikɔnɔtɔ ni naani,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_095,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quinze,quatre-vingt-quinze,bikɔnɔtɔ ni looru,bikɔnɔtɔ ni looru,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_096,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-seize,quatre-vingt-seize,bikɔnɔtɔ ni wɔɔrɔ,bikɔnɔtɔ ni wɔɔrɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_097,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-sept,quatre-vingt-dix-sept,bikɔnɔtɔ ni wolonfila,bikɔnɔtɔ ni wolonfila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_098,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-huit,quatre-vingt-dix-huit,bikɔnɔtɔ ni seegi,bikɔnɔtɔ ni seegi,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_099,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,bikɔnɔtɔ ni kɔnɔtɔ,bikɔnɔtɔ ni kɔnɔtɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_100,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cent,cent,kɛmɛ,kɛmɛ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_200,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux cents,deux cents,kɛmɛ fila,kɛmɛ fila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_300,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois cents,trois cents,kɛmɛ saba,kɛmɛ saba,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_400,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre cents,quatre cents,kɛmɛ naani,kɛmɛ naani,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_500,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq cents,cinq cents,kɛmɛ looru,kɛmɛ looru,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_600,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,six cents,six cents,kɛmɛ wɔɔrɔ,kɛmɛ wɔɔrɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_700,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept cents,sept cents,kɛmɛ wolonfila,kɛmɛ wolonfila,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_800,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit cents,huit cents,kɛmɛ seegi,kɛmɛ seegi,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_900,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf cents,neuf cents,kɛmɛ kɔnɔtɔ,kɛmɛ kɔnɔtɔ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_THOUSAND_1000,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),NUMBER_THOUSAND,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,mille,mille,waga kelen,waga kelen | baa,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_01_UNITE,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,unité,à l’unité,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_02_TAS,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,tas,tas,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_03_SAC,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,sac,sac,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_04_KILO,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,kilo,kilo,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_05_BOTTE,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,botte,botte,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_06_BIDON,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,bidon,bidon,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_07_SACHET,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,sachet,sachet,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_08_PAQUET,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,paquet,paquet,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_09_MORCEAU,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,morceau,morceau,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_10_LITRE,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,litre,litre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_11_REGIME,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,régime,régime,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_12_CARTON,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,carton,carton,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_13_CAISSE,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,caisse,caisse,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_14_BOUTEILLE,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,bouteille,bouteille,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_15_PANIER,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Unité de vente orale.,LOW,panier,panier,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_16_FRANC,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,franc,franc,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_17_FCFA,,Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,FCFA,franc CFA,,,DRAFT,true,,,NON_TESTE,
